STATE:60:r300f:3s4c|2cKc:-100|100:gavin.fintan.4|DeepStack # 1480505748.5856
STATE:85:r200c/cr300f:Kc4c|8s5h/7d8hJs:-200|200:DeepStack|gavin.fintan.1 # 1480505758.03181
STATE:22:r300f:Qc5s|4s6c:-100|100:voloshin.stanislav.3|DeepStack # 1480505759.71839
STATE:61:r200f:6h2s|6c9s:-100|100:DeepStack|gavin.fintan.4 # 1480505764.1661
STATE:62:r300f:6dJc|Kh8s:-100|100:gavin.fintan.4|DeepStack # 1480505776.58322
STATE:86:cr250c/r625f:Qc8h|Kd3c/9dAsAc:250|-250:gavin.fintan.1|DeepStack # 1480505779.71788
STATE:23:f:3s4d|4c7h:50|-50:DeepStack|voloshin.stanislav.3 # 1480505784.13427
STATE:29:r200f:7h3s|Qc3c:-100|100:DeepStack|voloshin.stanislav.1 # 1480505785.79801
STATE:27:f:7dKc|Qs3h:50|-50:DeepStack|voloshin.stanislav.2 # 1480505797.94151
STATE:30:r300f:3d6c|5h5c:-100|100:voloshin.stanislav.1|DeepStack # 1480505800.81858
STATE:87:r200f:4h8c|2d5s:-100|100:DeepStack|gavin.fintan.1 # 1480505804.17413
STATE:24:cc/r300f:2cTd|4c7h/JsTc6c:100|-100:voloshin.stanislav.3|DeepStack # 1480505804.59073
STATE:63:f:6hAs|3d2c:50|-50:DeepStack|gavin.fintan.4 # 1480505806.12452
STATE:28:r200f:5dQh|8s5c:-100|100:voloshin.stanislav.2|DeepStack # 1480505811.20234
STATE:31:r200c/cr400r1200c/r2400c/cc:5d3d|KhTc/Jd9s3c/8c/Th:-2400|2400:DeepStack|voloshin.stanislav.1 # 1480505814.92453
STATE:64:r200f:4d3c|7d8h:-100|100:gavin.fintan.4|DeepStack # 1480505815.34788
STATE:88:r200r300c/r400c/cc/r1000f:8c7h|4dKh/8dAc2c/Jh/7s:400|-400:gavin.fintan.1|DeepStack # 1480505816.32644
STATE:29:f:Qs7c|6sJh:50|-50:DeepStack|voloshin.stanislav.2 # 1480505824.57532
STATE:30:r200c/cr400f:6cAs|9s8s/8h4cKc:-200|200:voloshin.stanislav.2|DeepStack # 1480505833.23087
STATE:25:r200r600c/cr1500f:6s7s|9d8c/AdKd5c:-600|600:DeepStack|voloshin.stanislav.3 # 1480505834.88834
STATE:65:r250f:Jd3s|JhAc:-100|100:DeepStack|gavin.fintan.4 # 1480505852.94202
STATE:32:r300c/cc/cc/r1100c:7s4s|4cJs/3hKhQs/Jh/9c:-1100|1100:voloshin.stanislav.1|DeepStack # 1480505865.27373
STATE:89:r200f:2s3d|Ac3c:-100|100:DeepStack|gavin.fintan.1 # 1480505865.91425
STATE:66:r200f:7h6d|2sAs:-100|100:gavin.fintan.4|DeepStack # 1480505868.92959
STATE:31:r200f:3c6h|KcQc:-100|100:DeepStack|voloshin.stanislav.2 # 1480505872.88492
STATE:90:r300r500r1000c/cc/cc/cc:KsJc|5d3d/7c6dQs/7d/2s:1000|-1000:gavin.fintan.1|DeepStack # 1480505878.43409
STATE:67:r200c/cc/cr500c/cc:5cKd|9d7s/Qh4d5d/8h/2s:500|-500:DeepStack|gavin.fintan.4 # 1480505881.47086
STATE:32:r300c/cr600f:5c6h|4s2s/QsJc3d:-300|300:voloshin.stanislav.2|DeepStack # 1480505887.69879
STATE:26:r200f:Ts5h|Ks7c:-100|100:voloshin.stanislav.3|DeepStack # 1480505897.01202
STATE:33:cc/cr250f:Kd6c|5s6h/2hJs4h:-100|100:DeepStack|voloshin.stanislav.1 # 1480505914.18612
STATE:33:f:Qc4s|9h2c:50|-50:DeepStack|voloshin.stanislav.2 # 1480505920.10613
STATE:27:r200c/cr400f:4c3c|Js8d/7sQdQc:-200|200:DeepStack|voloshin.stanislav.3 # 1480505923.86578
STATE:68:cr200c/cc/cr400f:Js9s|Ac2s/6dAdTc/Kc:-200|200:gavin.fintan.4|DeepStack # 1480505928.15396
STATE:34:r300f:2s3c|KsKd:-100|100:voloshin.stanislav.2|DeepStack # 1480505928.68545
STATE:91:f:9sJc|2c8d:50|-50:DeepStack|gavin.fintan.1 # 1480505931.54224
STATE:92:r200f:3s2h|5s6h:-100|100:gavin.fintan.1|DeepStack # 1480505941.25212
STATE:34:cr300c/r700c/cc/cc:AhTd|2sKs/4h2cJh/9h/9s:-700|700:voloshin.stanislav.1|DeepStack # 1480505945.35678
STATE:35:f:9dTh|Jd3c:50|-50:DeepStack|voloshin.stanislav.2 # 1480505945.76947
STATE:93:f:Qh2d|3d7c:50|-50:DeepStack|gavin.fintan.1 # 1480505958.25791
STATE:36:cr300c/cc/cc/r1000c:KsQd|9sKc/Tc2d6s/Qh/9c:1000|-1000:voloshin.stanislav.2|DeepStack # 1480505966.50637
STATE:94:r300r750r2250f:8s7s|JhJd:-750|750:gavin.fintan.1|DeepStack # 1480505967.96162
STATE:28:cc/cc/r300f:Td7h|5h5d/Ac8d7c/3d:100|-100:voloshin.stanislav.3|DeepStack # 1480505968.26448
STATE:69:f:6h2h|4s9c:50|-50:DeepStack|gavin.fintan.4 # 1480505989.08853
STATE:95:r250r750c/cr1875c/cr4687f:KcAc|3s3d/Qh9h9c/2s:-1875|1875:DeepStack|gavin.fintan.1 # 1480505989.95499
STATE:35:r200c/cr500c/cc/r1500f:2s7s|TcJh/KsQs2d/2h/4d:500|-500:DeepStack|voloshin.stanislav.1 # 1480505995.84923
STATE:37:r200c/cr500r1500f:8hTs|QsKh/6h7sAh:500|-500:DeepStack|voloshin.stanislav.2 # 1480506013.40581
STATE:29:r200c/cc/r600f:Qc7d|8cKs/ThJs3d/Ad:200|-200:DeepStack|voloshin.stanislav.3 # 1480506025.29115
STATE:96:cc/r250f:5s9s|3c6d/9d8cJc:100|-100:gavin.fintan.1|DeepStack # 1480506037.81362
STATE:70:r300r750c/r1875r3750r5625r11250f:5s5h|7s9h/7c7h8s:-5625|5625:gavin.fintan.4|DeepStack # 1480506055.5349
STATE:36:r300c/cr600f:As3d|JdKs/9c2cKd:-300|300:voloshin.stanislav.1|DeepStack # 1480506058.21643
STATE:38:r300r900c/cc/r2000c/r4500f:QhAc|AhTd/9d9s4d/Qd/Qc:2000|-2000:voloshin.stanislav.2|DeepStack # 1480506062.6232
STATE:97:r200c/cc/cc/cc:JhKc|Jc8h/4h2cQh/7c/6s:200|-200:DeepStack|gavin.fintan.1 # 1480506065.32258
STATE:30:r300f:9h2h|6sAh:-100|100:voloshin.stanislav.3|DeepStack # 1480506095.43048
STATE:37:r200c/cc/r400f:Jd8h|2cAh/6h8c7d/4h:200|-200:DeepStack|voloshin.stanislav.1 # 1480506096.38276
STATE:71:r200r600r1500c/cr3750c/cc/cc:QhJh|TdJd/Js4d8h/4h/Ah:3750|-3750:DeepStack|gavin.fintan.4 # 1480506106.75197
STATE:39:cr300c/r600c/cc/cr1600f:6hQh|3s6s/AhAd5s/Jc/4s:-600|600:DeepStack|voloshin.stanislav.2 # 1480506116.55052
STATE:31:f:Qs3s|4s3d:50|-50:DeepStack|voloshin.stanislav.3 # 1480506118.0655
STATE:98:cr200c/r500f:6cKc|7s5c/3sJhKh:200|-200:gavin.fintan.1|DeepStack # 1480506121.9717
STATE:32:r300c/cr600r1100f:QhTd|Jd6s/8c9dAh:600|-600:voloshin.stanislav.3|DeepStack # 1480506129.68187
STATE:38:cc/cc/cr200f:9hTd|2hQc/5hQh4c/7s:-100|100:voloshin.stanislav.1|DeepStack # 1480506131.95617
STATE:72:r300c/cr600r1500r3000r20000c//:3s4s|5h5s/Kh5d6c/Qs/8h:-20000|20000:gavin.fintan.4|DeepStack # 1480506163.29078
STATE:99:r250f:5s2h|9dAh:-100|100:DeepStack|gavin.fintan.1 # 1480506166.36382
STATE:40:r200f:Qh6s|5h3c:-100|100:voloshin.stanislav.2|DeepStack # 1480506169.14099
STATE:33:r300f:5c8s|JcJs:-100|100:DeepStack|voloshin.stanislav.3 # 1480506175.6225
STATE:39:cc/cr200f:6sJc|3h8h/4s8d3c:-100|100:DeepStack|voloshin.stanislav.1 # 1480506179.23873
STATE:100:r200r500c/r1250c/r3125f:TsAc|6c7d/2c9d6h/Jd:1250|-1250:gavin.fintan.1|DeepStack # 1480506180.52243
STATE:41:r200f:3s9h|3hKd:-100|100:DeepStack|voloshin.stanislav.2 # 1480506182.64542
STATE:42:f:KcTh|9h2s:50|-50:voloshin.stanislav.2|DeepStack # 1480506196.74361
STATE:34:r300f:7cQd|9s6d:-100|100:voloshin.stanislav.3|DeepStack # 1480506199.93082
STATE:40:r200r600f:AcAs|5c4d:200|-200:voloshin.stanislav.1|DeepStack # 1480506201.45437
STATE:43:f:2s8s|Qd3s:50|-50:DeepStack|voloshin.stanislav.2 # 1480506203.73871
STATE:41:cc/cr250c/cr750c/cr2250f:9hQc|Td7s/Js9cKc/Ad/4h:-750|750:DeepStack|voloshin.stanislav.1 # 1480506217.20631
STATE:44:r200c/cc/r300c/r750c:Qc2c|5cAc/Jd2h9c/2d/Ad:750|-750:voloshin.stanislav.2|DeepStack # 1480506218.1048
STATE:35:cc/cr250f:5s9c|3hKc/7c2cAh:-100|100:DeepStack|voloshin.stanislav.3 # 1480506219.55313
STATE:101:r200f:3h2s|6dKd:-100|100:DeepStack|gavin.fintan.1 # 1480506221.29467
STATE:73:r200c/cc/cc/cr600f:Jd5s|7dAs/4hQhTc/Ac/2d:-200|200:DeepStack|gavin.fintan.4 # 1480506226.83326
STATE:102:cr200c/r500c/cc/cr2500f:8h5d|KcTh/4sJhAh/Ac/Qh:-500|500:gavin.fintan.1|DeepStack # 1480506235.44915
STATE:36:r200f:3cTh|AdAs:-100|100:voloshin.stanislav.3|DeepStack # 1480506255.9635
STATE:45:cr300c/cc/r600c/cr1500f:9h7d|6d8h/Tc4h3c/7h/Ah:-600|600:DeepStack|voloshin.stanislav.2 # 1480506265.41858
STATE:42:cc/cr200f:Jd3s|3c9d/Qc8cQh:-100|100:voloshin.stanislav.1|DeepStack # 1480506270.59164
STATE:37:f:4c4s|2sJd:50|-50:DeepStack|voloshin.stanislav.3 # 1480506281.58584
STATE:74:r200f:8d3h|Kh8c:-100|100:gavin.fintan.4|DeepStack # 1480506284.30411
STATE:103:r200r600r1500c/cr3000c/cr6000f:4c4s|Kd9h/9c3hQd/3d:-3000|3000:DeepStack|gavin.fintan.1 # 1480506285.56894
STATE:38:r200f:4cQs|TdTh:-100|100:voloshin.stanislav.3|DeepStack # 1480506296.57578
STATE:43:r200c/cc/cc/cr20000c:Td8h|As2c/TcJcKs/Qs/Ah:0|0:DeepStack|voloshin.stanislav.1 # 1480506306.51821
STATE:75:r200c/cr500f:Kd5d|6dTh/9d7s8h:-200|200:DeepStack|gavin.fintan.4 # 1480506310.65478
STATE:46:f:8h8c|2h3c:50|-50:voloshin.stanislav.2|DeepStack # 1480506319.91399
STATE:39:r200r600c/r1200c/cr2900f:3d3s|JcKs/8dKh9d/7h:-1200|1200:DeepStack|voloshin.stanislav.3 # 1480506322.9784
STATE:47:r200c/cc/r600c/r1800r3000f:5c6d|QsJd/8h7dJs/2c/Jh:-1800|1800:DeepStack|voloshin.stanislav.2 # 1480506328.17194
STATE:104:r300f:Ts4c|9d3d:-100|100:gavin.fintan.1|DeepStack # 1480506340.78053
STATE:76:r200f:4cTh|2sJs:-100|100:gavin.fintan.4|DeepStack # 1480506349.26748
STATE:105:r250c/cr625c/cr1562c/cr3124c:8c5c|As9s/6h5s9h/9d/7c:3124|-3124:DeepStack|gavin.fintan.1 # 1480506355.58863
STATE:77:f:2cQc|8h3s:50|-50:DeepStack|gavin.fintan.4 # 1480506363.26746
STATE:44:cc/r200f:5c8c|2sJc/KhAc5s:100|-100:voloshin.stanislav.1|DeepStack # 1480506363.3125
STATE:78:r300f:9d2s|8h3h:-100|100:gavin.fintan.4|DeepStack # 1480506374.65393
STATE:48:r300f:3d7h|3hQh:-100|100:voloshin.stanislav.2|DeepStack # 1480506381.66375
STATE:79:cr300r750c/cc/r1500f:8s9s|Tc3d/8c7sKh/6c:750|-750:DeepStack|gavin.fintan.4 # 1480506388.01679
STATE:49:r200f:3h2s|TcKh:-100|100:DeepStack|voloshin.stanislav.2 # 1480506396.73091
STATE:45:r200r600c/r1200c/cr2600f:8cTc|JdTh/KcQh6d/6h:-1200|1200:DeepStack|voloshin.stanislav.1 # 1480506401.16083
STATE:40:cc/cc/cr200c/cc:7cQd|Ad3d/Kd9sKh/7h/Qh:200|-200:voloshin.stanislav.3|DeepStack # 1480506403.95738
STATE:106:r300c/cc/cr900f:6d8c|2h3h/AsQcKs/9h:-300|300:gavin.fintan.1|DeepStack # 1480506411.56952
STATE:50:r300f:Kd4d|8hJd:-100|100:voloshin.stanislav.2|DeepStack # 1480506416.31329
STATE:51:r200c/cr400c/cr1000c/cr3000c:9dAc|Ks7s/Ah4c2s/Ts/9s:-3000|3000:DeepStack|voloshin.stanislav.2 # 1480506429.7781
STATE:80:r200r500f:7dJh|Qc5s:200|-200:gavin.fintan.4|DeepStack # 1480506431.82727
STATE:107:r200f:Ts2h|Qs3h:-100|100:DeepStack|gavin.fintan.1 # 1480506453.54836
STATE:81:r200c/cc/cr500c/r1000f:Ad4h|9s3d/6c5sKh/Ah/2d:500|-500:DeepStack|gavin.fintan.4 # 1480506454.47201
STATE:46:f:4d8d|2d7h:50|-50:voloshin.stanislav.1|DeepStack # 1480506459.01074
STATE:47:r200c/cr400c/cc/cc:3dKh|Ac3c/7s3hKd/2c/Td:400|-400:DeepStack|voloshin.stanislav.1 # 1480506465.79612
STATE:108:f:6cJc|2c6h:50|-50:gavin.fintan.1|DeepStack # 1480506465.97953
STATE:109:r200c/cr500c/r1000r1500c/cr20000f:Ac9h|Ts5h/5cJsAs/9s/7d:-1500|1500:DeepStack|gavin.fintan.1 # 1480506473.2347
STATE:41:f:KdTh|Qh3c:50|-50:DeepStack|voloshin.stanislav.3 # 1480506476.69611
STATE:52:r200f:4s9c|QcTc:-100|100:voloshin.stanislav.2|DeepStack # 1480506492.62493
STATE:82:r300c/r750c/r1875c/r5625f:7c2c|AsKd/Ac6hTc/3c/5s:1875|-1875:gavin.fintan.4|DeepStack # 1480506498.24225
STATE:42:r200f:6h3s|8d9s:-100|100:voloshin.stanislav.3|DeepStack # 1480506506.7349
STATE:53:cc/cr250c/cr550f:Ah4d|3sKd/6c7hKc/Qd:-250|250:DeepStack|voloshin.stanislav.2 # 1480506507.1341
STATE:48:r200c/cr600c/cr1800f:Qs5s|7h6h/8h5cAd/Th:-600|600:voloshin.stanislav.1|DeepStack # 1480506518.44189
STATE:110:cr250c/r625c/cc/cc:6h6s|Qc6d/3d6c4s/5h/Kc:625|-625:gavin.fintan.1|DeepStack # 1480506525.28171
STATE:43:r300r900c/cc/cc/cr2400c:5c5h|KdJc/Th8h7h/3d/4c:2400|-2400:DeepStack|voloshin.stanislav.3 # 1480506529.11932
STATE:54:r300r900c/cc/r1900f:AdQc|7dAh/Kh3dTs/9c:900|-900:voloshin.stanislav.2|DeepStack # 1480506550.10556
STATE:83:r200c/cr500c/cc/cc:4sQd|8c9s/2dAc5s/5c/6h:500|-500:DeepStack|gavin.fintan.4 # 1480506567.41669
STATE:111:r250f:6d4s|AsTs:-100|100:DeepStack|gavin.fintan.1 # 1480506569.36868
STATE:49:r200c/cr400c/cc/r800f:8dJh|Ac5s/3c9sQh/Js/6c:400|-400:DeepStack|voloshin.stanislav.1 # 1480506570.60773
STATE:112:r300r750f:Ks9s|Th5s:300|-300:gavin.fintan.1|DeepStack # 1480506582.65634
STATE:55:cr300c/r900r1500f:3s6s|9d2d/4sKcKh:-900|900:DeepStack|voloshin.stanislav.2 # 1480506596.01656
STATE:113:r250f:2c9h|Ts7d:-100|100:DeepStack|gavin.fintan.1 # 1480506598.73238
STATE:44:r200f:8c4h|Th7c:-100|100:voloshin.stanislav.3|DeepStack # 1480506602.96856
STATE:114:r300r750c/r1875f:Ks8h|As9h/Kc3d5d:750|-750:gavin.fintan.1|DeepStack # 1480506611.77044
STATE:84:r300c/cr900r1800r3600r20000f:9hKs|KcQh/7c5cKh:3600|-3600:gavin.fintan.4|DeepStack # 1480506633.02343
STATE:115:cc/cr250f:4dAc|7cKs/7s4c5h:-100|100:DeepStack|gavin.fintan.1 # 1480506643.40456
STATE:116:r300r750c/r1875c/r4687c/r11717r20000c:QsAd|Qh7h/7sQdTh/4h/4c:-20000|20000:gavin.fintan.1|DeepStack # 1480506674.2358
STATE:85:r250r750c/r1500r3750c/cr7500c/r15000r20000c:JsJd|QhKd/QcQsQd/7c/9c:-20000|20000:DeepStack|gavin.fintan.4 # 1480506681.10926
STATE:117:cr300c/r600f:QhJs|6h4h/8h4dKc:300|-300:DeepStack|gavin.fintan.1 # 1480506726.89374
STATE:86:r200f:Th3c|6sAc:-100|100:gavin.fintan.4|DeepStack # 1480506740.13813
STATE:87:f:8cQc|7c2d:50|-50:DeepStack|gavin.fintan.4 # 1480506756.33395
STATE:118:cr250f:7hAh|3hJs:100|-100:gavin.fintan.1|DeepStack # 1480506765.58421
STATE:88:r200r500c/r1250f:6s4d|7h8s/6h2sAh:500|-500:gavin.fintan.4|DeepStack # 1480506775.97619
STATE:119:r200f:4c8h|Jh7d:-100|100:DeepStack|gavin.fintan.1 # 1480506782.53847
STATE:120:r300r750c/r1875f:AdTh|7sKc/9s3s6d:750|-750:gavin.fintan.1|DeepStack # 1480506795.49617
STATE:89:r250c/cr625c/cr1562c/cr20000f:Kc3s|5hQc/Ks4sTd/9c/4c:-1562|1562:DeepStack|gavin.fintan.4 # 1480506810.05555
STATE:121:r250r750f:TdJc|7sQc:250|-250:DeepStack|gavin.fintan.1 # 1480506823.06577
STATE:122:r200f:2h4c|AhJc:-100|100:gavin.fintan.1|DeepStack # 1480506845.67951
STATE:90:cr250c/r625c/cc/cr1250f:8sJs|Kc5d/3sQdKh/7h/9d:-625|625:gavin.fintan.4|DeepStack # 1480506864.22531
STATE:123:r200c/cr500c/cc/cc:Ts4s|8h9c/Ks9s6d/Jh/Ad:-500|500:DeepStack|gavin.fintan.1 # 1480506865.09506
STATE:124:cr200c/r400c/r1000c/r2500c:4sAc|9d5s/Js5d7d/Kd/Ad:-2500|2500:gavin.fintan.1|DeepStack # 1480506910.88579
STATE:91:r250r750r1875c/cr4687f:5c5h|Kc9h/Qc8s9c:-1875|1875:DeepStack|gavin.fintan.4 # 1480506925.21104
STATE:125:cr300f:9dAs|3h5s:100|-100:DeepStack|gavin.fintan.1 # 1480506962.52526
STATE:92:f:QdKs|4c2s:50|-50:gavin.fintan.4|DeepStack # 1480506970.94
STATE:126:r300f:2c5d|4c5c:-100|100:gavin.fintan.1|DeepStack # 1480506982.74349
STATE:93:f:Qs2h|Td2c:50|-50:DeepStack|gavin.fintan.4 # 1480506992.95794
STATE:127:r250c/cr625c/cr1562c/cr3905c:Kh4h|AdKc/KdQd6h/Jc/5h:-3905|3905:DeepStack|gavin.fintan.1 # 1480506996.28196
STATE:94:r200r500c/r1250c/r3125f:3c5h|5cAc/JhTdAh/Qh:1250|-1250:gavin.fintan.4|DeepStack # 1480507012.25413
STATE:128:r300r900c/r2250c/r5625f:TsTc|JcKd/9dQcQd/8s:2250|-2250:gavin.fintan.1|DeepStack # 1480507052.97591
STATE:95:r250c/cr625r1875f:JsTd|Ac7s/JhTc4c:625|-625:DeepStack|gavin.fintan.4 # 1480507065.41776
STATE:129:r200r600c/cc/r1800f:4s6s|8c7h/8hAcTd/4c:600|-600:DeepStack|gavin.fintan.1 # 1480507095.00022
STATE:96:cc/r200c/r500c/r1250f:5h6s|Jh6h/5sKh7h/9s/9d:500|-500:gavin.fintan.4|DeepStack # 1480507102.67135
STATE:130:f:8dKh|8h2d:50|-50:gavin.fintan.1|DeepStack # 1480507131.66202
STATE:131:r200f:4s2d|3s6c:-100|100:DeepStack|gavin.fintan.1 # 1480507139.41623
STATE:132:cr250c/r625f:QhQs|Jd3c/As9hQc:250|-250:gavin.fintan.1|DeepStack # 1480507154.73561
STATE:97:r200r600f:2s2h|Kh5s:200|-200:DeepStack|gavin.fintan.4 # 1480507170.46674
STATE:133:r200r600c/r1200r1800r3600c/r7200c/r20000f:JdAs|Qd9c/5dQs4s/2s/Th:7200|-7200:DeepStack|gavin.fintan.1 # 1480507182.75255
STATE:98:r300f:5d7s|Kc9h:-100|100:gavin.fintan.4|DeepStack # 1480507193.87425
STATE:99:r200c/cr500f:6sQh|8d7h/Jd9c7s:-200|200:DeepStack|gavin.fintan.4 # 1480507208.40083
STATE:100:r300r500c/cc/cc/cc:2h8h|Qs3d/8s3cJc/Kh/Kd:500|-500:gavin.fintan.4|DeepStack # 1480507234.29234
STATE:134:cc/cr300f:3hJd|Qh2d/6s2sKd:-100|100:gavin.fintan.1|DeepStack # 1480507242.49268
STATE:135:r250c/cc/r500c/r1000r2500c:6c9d|QcKd/6dJd7s/6h/2s:2500|-2500:DeepStack|gavin.fintan.1 # 1480507270.3165
STATE:101:r200c/cr500c/cr1250f:2hKh|5c4s/AcQcKd/Jc:-500|500:DeepStack|gavin.fintan.4 # 1480507286.46539
STATE:136:r300r750c/r1875r3750c/cc/r20000f:QdKd|5s8s/9s9h2s/7d/Th:3750|-3750:gavin.fintan.1|DeepStack # 1480507322.41858
STATE:102:r200r500c/r1250c/r3125c/r7812f:5c3c|TsJd/Jc5hAd/Ah/2h:3125|-3125:gavin.fintan.4|DeepStack # 1480507329.0051
STATE:137:r200c/cc/cr600f:6cQh|Ah3h/4c7s2d/Ks:-200|200:DeepStack|gavin.fintan.1 # 1480507377.60643
STATE:103:cc/cr300f:Kc5h|Qd3s/Tc9sQc:-100|100:DeepStack|gavin.fintan.4 # 1480507382.20405
STATE:104:cr250f:Jh4h|Ts5d:100|-100:gavin.fintan.4|DeepStack # 1480507412.27623
STATE:138:r300r900f:KhKd|7sJc:300|-300:gavin.fintan.1|DeepStack # 1480507413.08514
STATE:139:f:JsAc|Qc5d:50|-50:DeepStack|gavin.fintan.1 # 1480507429.19442
STATE:105:f:8h6h|7d3s:50|-50:DeepStack|gavin.fintan.4 # 1480507431.81093
STATE:140:f:Qc5h|2d8c:50|-50:gavin.fintan.1|DeepStack # 1480507438.67378
STATE:106:r300f:6hTd|KcTc:-100|100:gavin.fintan.4|DeepStack # 1480507445.17863
STATE:141:r200c/cr400r800f:2sAd|6d5s/Ks2cKc:400|-400:DeepStack|gavin.fintan.1 # 1480507446.42666
STATE:107:r250f:4d2c|QcJc:-100|100:DeepStack|gavin.fintan.4 # 1480507457.65515
STATE:108:r300f:4d7c|Qs9s:-100|100:gavin.fintan.4|DeepStack # 1480507471.35049
STATE:142:cr250c/r625c/r1562f:Qh9c|4s3s/2sAdKd/Jc:625|-625:gavin.fintan.1|DeepStack # 1480507479.64473
STATE:109:r250c/cr625c/cr1562f:6h4d|7c3c/Jh4sAh/2c:-625|625:DeepStack|gavin.fintan.4 # 1480507485.64573
STATE:143:f:6h7c|8c3s:50|-50:DeepStack|gavin.fintan.1 # 1480507515.01207
STATE:144:cc/r250r500f:8s3h|7s4h/2c5s3s:-250|250:gavin.fintan.1|DeepStack # 1480507524.73561
STATE:110:cc/r250r500r1500c/r3750f:2s6c|3c5h/3h4c5d/7c:1500|-1500:gavin.fintan.4|DeepStack # 1480507530.13591
STATE:0:r300f:5hKd|Th7c:-100|100:tishekvich.stas.1|DeepStack # 1480512132.70408
STATE:0:r200c/cr400f:9s7s|JcQh/9d5sKh:-200|200:zurr.shai.1|DeepStack # 1480512144.46143
STATE:0:r300f:5c2s|JhKd:-100|100:eshkar.eyal.1|DeepStack # 1480512154.64113
STATE:1:r300c/cr600c/cc/cc:Kd5h|9c8s/AhKs7d/8c/2s:600|-600:DeepStack|tishekvich.stas.1 # 1480513072.25662
STATE:1:r300r900c/r1800c/cc/cc:3h3s|JhKs/5dTs5c/Ac/5h:1800|-1800:DeepStack|eshkar.eyal.1 # 1480513180.9887
STATE:1:r300c/cr700c/cc/cc:6s5h|2d2h/4c6dQh/Ts/5s:700|-700:DeepStack|zurr.shai.1 # 1480513386.81562
STATE:2:r300f:5s8c|AcTc:-100|100:tishekvich.stas.1|DeepStack # 1480513668.92542
STATE:0:cc/cr200f:5h8h|7c4d/7sThKc:-100|100:tishekvich.stas.3|DeepStack # 1480514310.04886
STATE:3:f:QdKd|4d8h:50|-50:DeepStack|tishekvich.stas.1 # 1480514410.96267
STATE:4:cc/cr200f:3h4h|2dTs/Js6cJh:-100|100:tishekvich.stas.1|DeepStack # 1480514490.89804
STATE:428:r300c/r900c/r2700f:3dTd|7h4d/9sQs4h/Qd:900|-900:parlavecchio.antonio.2|DeepStack # 1480514519.40636
STATE:5:r400f:Kd5h|AcJh:-100|100:DeepStack|tishekvich.stas.1 # 1480514534.5252
STATE:6:r300c/cr900c/cr2700c/cc:7hAh|6h9c/Td7d3c/5s/2d:2700|-2700:tishekvich.stas.1|DeepStack # 1480514593.28119
STATE:429:r300f:2hKc|5sJc:-100|100:DeepStack|parlavecchio.antonio.2 # 1480514637.7649
STATE:430:cr300f:9s8s|3cTs:100|-100:parlavecchio.antonio.2|DeepStack # 1480514682.22368
STATE:431:r200c/cc/cr600f:Ks5h|Qh7c/7d6cAs/Qd:-200|200:DeepStack|parlavecchio.antonio.2 # 1480514719.14305
STATE:7:r300c/r600c/cr2200f:3h4h|9cQs/KsAhAc/3s:-600|600:DeepStack|tishekvich.stas.1 # 1480514785.49265
STATE:8:r300f:8c6d|Tc9c:-100|100:tishekvich.stas.1|DeepStack # 1480514827.09954
STATE:9:r300c/cr500f:8cJs|Ad2h/KhKd3s:-300|300:DeepStack|tishekvich.stas.1 # 1480514837.60553
STATE:432:r300c/r900f:2sKh|4cAs/QhJh3c:300|-300:parlavecchio.antonio.2|DeepStack # 1480514851.83811
STATE:433:r300f:3s2d|2hKd:-100|100:DeepStack|parlavecchio.antonio.2 # 1480514958.13537
STATE:10:cr400f:6cAc|Jc2d:100|-100:tishekvich.stas.1|DeepStack # 1480514965.36894
STATE:11:f:KhKc|4d3h:50|-50:DeepStack|tishekvich.stas.1 # 1480514989.05981
STATE:12:r300f:3d9h|2hAc:-100|100:tishekvich.stas.1|DeepStack # 1480515016.75054
STATE:434:r200r600c/r1800f:Qd8d|TcKs/6c3s2d:600|-600:parlavecchio.antonio.2|DeepStack # 1480515021.12706
STATE:13:r300c/cr500f:Td3d|7sJh/2sAhJs:-300|300:DeepStack|tishekvich.stas.1 # 1480515029.65657
STATE:14:cc/cr200c/cc/cr400c:7c2c|6d8c/7sTcAc/3h/4s:400|-400:tishekvich.stas.1|DeepStack # 1480515059.89009
STATE:435:r300c/cr900f:2h2s|KcAc/Jd3dTd:-300|300:DeepStack|parlavecchio.antonio.2 # 1480515120.65251
STATE:15:f:3h6s|9c2d:50|-50:DeepStack|tishekvich.stas.1 # 1480515145.03054
STATE:16:cc/cr300f:Js3c|9hAc/AsKh6c:-100|100:tishekvich.stas.1|DeepStack # 1480515155.42666
STATE:436:r200c/r600c/cc/cc:6d5s|Kc8d/KsJcAd/Qc/5d:-600|600:parlavecchio.antonio.2|DeepStack # 1480515161.52977
STATE:17:r300c/cr600f:Ks9c|Kh3c/5c5sJh:-300|300:DeepStack|tishekvich.stas.1 # 1480515178.0439
STATE:18:cc/r200f:6cAh|2dQc/6d5h8d:100|-100:tishekvich.stas.1|DeepStack # 1480515208.07243
STATE:19:f:3cJh|3d7c:50|-50:DeepStack|tishekvich.stas.1 # 1480515231.20073
STATE:20:cc/cr200f:6d5s|Ts4d/2s9sJc:-100|100:tishekvich.stas.1|DeepStack # 1480515243.24276
STATE:21:f:Th9s|2s6h:50|-50:DeepStack|tishekvich.stas.1 # 1480515281.93671
